Customer_ID,Order_ID,Order_Date,State,Category,Sub_Category,Segment,Quantity,Sales,Discount,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter,COVID_Period,Revenue_per_Order,Discount_Band,Margin_Category,Order_Count,Customer_Segment
CUST-01430,ORD-0004625,2023-09-30,Lagos,Office Supplies,Binders,Consumer,1,38681.33,0.1,27589.36,11091.97,0.29,2023,9,September,2023Q3,0,38681.33,Moderate,High,6,Regular
CUST-06203,ORD-0019817,2023-09-30,Lagos,Furniture,Tables,Corporate,5,53136.38,0.08,34798.86,18337.52,0.35,2023,9,September,2023Q3,0,10627.28,Moderate,High,11,Loyal
CUST-06710,ORD-0021418,2023-09-30,Abuja,Technology,Accessories,Consumer,4,103550.22,0.01,60647.58,42902.64,0.41,2023,9,September,2023Q3,0,25887.56,No/Low,High,13,Loyal
CUST-00806,ORD-0002585,2023-09-30,Enugu,Office Supplies,Pens,Corporate,4,80735.18,0.08,55121.47,25613.71,0.32,2023,9,September,2023Q3,0,20183.79,Moderate,High,2,Occasional
CUST-03151,ORD-0010156,2023-09-30,Kaduna,Furniture,Shelves,Consumer,3,68284.68,0.0,47282.36,21002.32,0.31,2023,9,September,2023Q3,0,22761.56,No/Low,High,2,Occasional
CUST-04460,ORD-0014140,2023-09-30,Rivers,Furniture,Chairs,Consumer,1,38803.18,0.04,21724.57,17078.6,0.44,2023,9,September,2023Q3,0,38803.18,No/Low,High,3,Occasional
CUST-00003,ORD-0000013,2023-09-30,Lagos,Furniture,Tables,Corporate,1,11488.14,0.17,7010.12,4478.02,0.39,2023,9,September,2023Q3,0,11488.14,High,High,3,Occasional
CUST-01756,ORD-0005652,2023-09-30,Enugu,Technology,Accessories,Consumer,4,177395.1,0.14,101020.59,76374.51,0.43,2023,9,September,2023Q3,0,44348.78,Moderate,High,6,Regular
CUST-04094,ORD-0013039,2023-09-30,Enugu,Technology,Phones,Corporate,3,79804.47,0.02,56754.32,23050.15,0.29,2023,9,September,2023Q3,0,26601.49,No/Low,High,16,Loyal
CUST-05281,ORD-0016806,2023-09-30,Rivers,Office Supplies,Pens,Home Office,4,199772.2,0.1,124600.13,75172.07,0.38,2023,9,September,2023Q3,0,49943.05,Moderate,High,12,Loyal
CUST-00356,ORD-0001104,2023-09-30,Enugu,Office Supplies,Paper,Consumer,5,108054.96,0.09,62686.4,45368.57,0.42,2023,9,September,2023Q3,0,21610.99,Moderate,High,3,Occasional
CUST-04860,ORD-0015480,2023-09-30,Kano,Technology,Phones,Corporate,1,9162.81,0.18,5181.41,3981.39,0.43,2023,9,September,2023Q3,0,9162.81,High,High,6,Regular
CUST-05008,ORD-0015944,2023-09-30,Lagos,Technology,Laptops,Corporate,5,176166.23,0.11,107662.37,68503.86,0.39,2023,9,September,2023Q3,0,35233.25,Moderate,High,5,Regular
CUST-07237,ORD-0023201,2023-09-30,Kaduna,Technology,Accessories,Consumer,2,20214.81,0.13,11458.97,8755.83,0.43,2023,9,September,2023Q3,0,10107.41,Moderate,High,2,Occasional
CUST-01044,ORD-0003343,2023-10-01,Ogun,Office Supplies,Binders,Consumer,1,45856.48,0.1,26477.83,19378.65,0.42,2023,10,October,2023Q4,0,45856.48,Moderate,High,3,Occasional
CUST-05879,ORD-0018783,2023-10-01,Oyo,Office Supplies,Paper,Corporate,2,13257.35,0.09,8638.19,4619.16,0.35,2023,10,October,2023Q4,0,6628.68,Moderate,High,1,One-Time
CUST-06049,ORD-0019330,2023-10-01,Kaduna,Office Supplies,Paper,Corporate,1,4464.62,0.03,2780.62,1684.0,0.38,2023,10,October,2023Q4,0,4464.62,No/Low,High,6,Regular
CUST-02939,ORD-0009477,2023-10-01,Kaduna,Furniture,Shelves,Consumer,5,262672.61,0.03,145807.92,116864.69,0.44,2023,10,October,2023Q4,0,52534.52,No/Low,High,16,Loyal
CUST-03337,ORD-0010661,2023-10-01,Enugu,Technology,Accessories,Corporate,5,231215.94,0.04,169449.29,61766.65,0.27,2023,10,October,2023Q4,0,46243.19,No/Low,High,20,Loyal
CUST-03074,ORD-0009907,2023-10-01,Abuja,Furniture,Chairs,Home Office,3,6647.38,0.18,4783.09,1864.29,0.28,2023,10,October,2023Q4,0,2215.79,High,High,1,One-Time
CUST-02864,ORD-0009244,2023-10-01,Rivers,Technology,Phones,Home Office,3,74012.52,0.2,51192.25,22820.27,0.31,2023,10,October,2023Q4,0,24670.84,High,High,2,Occasional
CUST-04816,ORD-0015297,2023-10-01,Lagos,Office Supplies,Binders,Consumer,1,11352.19,0.01,7948.3,3403.89,0.3,2023,10,October,2023Q4,0,11352.19,No/Low,High,20,Loyal
CUST-06348,ORD-0020266,2023-10-01,Abuja,Office Supplies,Pens,Consumer,5,111695.13,0.08,80808.87,30886.26,0.28,2023,10,October,2023Q4,0,22339.03,Moderate,High,8,Loyal
CUST-03655,ORD-0011639,2023-10-01,Oyo,Technology,Laptops,Corporate,3,13363.97,0.12,9367.18,3996.79,0.3,2023,10,October,2023Q4,0,4454.66,Moderate,High,1,One-Time
CUST-05717,ORD-0018242,2023-10-01,Kaduna,Technology,Accessories,Consumer,1,42935.88,0.12,24345.84,18590.04,0.43,2023,10,October,2023Q4,0,42935.88,Moderate,High,1,One-Time
CUST-04302,ORD-0013649,2023-10-01,Oyo,Technology,Accessories,Corporate,3,19015.81,0.11,13780.95,5234.86,0.28,2023,10,October,2023Q4,0,6338.6,Moderate,High,13,Loyal
CUST-01229,ORD-0004008,2023-10-01,Enugu,Office Supplies,Binders,Corporate,4,189622.98,0.19,128381.72,61241.27,0.32,2023,10,October,2023Q4,0,47405.74,High,High,14,Loyal
CUST-02986,ORD-0009662,2023-10-01,Enugu,Technology,Accessories,Home Office,2,74505.35,0.02,52205.48,22299.87,0.3,2023,10,October,2023Q4,0,37252.68,No/Low,High,19,Loyal
CUST-04525,ORD-0014340,2023-10-01,Lagos,Technology,Accessories,Consumer,1,54830.15,0.02,30825.62,24004.53,0.44,2023,10,October,2023Q4,0,54830.15,No/Low,High,6,Regular
CUST-05125,ORD-0016279,2023-10-01,Enugu,Furniture,Chairs,Consumer,4,167141.88,0.04,99886.57,67255.31,0.4,2023,10,October,2023Q4,0,41785.47,No/Low,High,8,Loyal
CUST-05238,ORD-0016649,2023-10-01,Delta,Office Supplies,Paper,Home Office,1,21105.03,0.06,12968.17,8136.86,0.39,2023,10,October,2023Q4,0,21105.03,Moderate,High,3,Occasional
CUST-01356,ORD-0004362,2023-10-01,Kaduna,Office Supplies,Binders,Consumer,4,162681.33,0.01,93853.92,68827.41,0.42,2023,10,October,2023Q4,0,40670.33,No/Low,High,6,Regular
CUST-00110,ORD-0000313,2023-10-02,Abuja,Furniture,Shelves,Corporate,5,173737.63,0.19,126138.56,47599.07,0.27,2023,10,October,2023Q4,0,34747.53,High,High,1,One-Time
CUST-00690,ORD-0002221,2023-10-02,Enugu,Office Supplies,Pens,Corporate,5,41947.37,0.11,31400.7,10546.68,0.25,2023,10,October,2023Q4,0,8389.47,Moderate,Medium,1,One-Time
CUST-04783,ORD-0015164,2023-10-02,Delta,Technology,Accessories,Consumer,1,6379.98,0.17,4311.8,2068.19,0.32,2023,10,October,2023Q4,0,6379.98,High,High,3,Occasional
CUST-00858,ORD-0002784,2023-10-02,Abuja,Office Supplies,Binders,Consumer,1,28155.75,0.07,16749.1,11406.65,0.41,2023,10,October,2023Q4,0,28155.75,Moderate,High,1,One-Time
CUST-04923,ORD-0015655,2023-10-02,Kano,Technology,Laptops,Home Office,5,150075.31,0.12,102700.78,47374.53,0.32,2023,10,October,2023Q4,0,30015.06,Moderate,High,2,Occasional
CUST-00113,ORD-0000328,2023-10-02,Oyo,Furniture,Tables,Home Office,4,171812.55,0.13,127000.98,44811.57,0.26,2023,10,October,2023Q4,0,42953.14,Moderate,High,13,Loyal
CUST-03049,ORD-0009838,2023-10-02,Rivers,Office Supplies,Pens,Consumer,1,4618.76,0.2,2686.46,1932.29,0.42,2023,10,October,2023Q4,0,4618.76,High,High,1,One-Time
CUST-03940,ORD-0012564,2023-10-02,Kaduna,Technology,Phones,Corporate,4,125592.54,0.14,88432.69,37159.85,0.3,2023,10,October,2023Q4,0,31398.14,Moderate,High,1,One-Time
CUST-04469,ORD-0014167,2023-10-02,Oyo,Furniture,Tables,Consumer,2,68926.65,0.1,47156.84,21769.81,0.32,2023,10,October,2023Q4,0,34463.32,Moderate,High,19,Loyal
CUST-07757,ORD-0024768,2023-10-02,Kano,Office Supplies,Paper,Corporate,1,24080.82,0.05,16912.18,7168.64,0.3,2023,10,October,2023Q4,0,24080.82,No/Low,High,1,One-Time
CUST-03327,ORD-0010633,2023-10-02,Kano,Office Supplies,Binders,Home Office,5,250552.26,0.0,167780.59,82771.67,0.33,2023,10,October,2023Q4,0,50110.45,No/Low,High,6,Regular
CUST-02657,ORD-0008524,2023-10-02,Ogun,Furniture,Tables,Home Office,5,20733.42,0.19,12611.56,8121.87,0.39,2023,10,October,2023Q4,0,4146.68,High,High,4,Regular
CUST-01096,ORD-0003537,2023-10-02,Enugu,Furniture,Shelves,Consumer,3,72012.13,0.01,47859.54,24152.6,0.34,2023,10,October,2023Q4,0,24004.04,No/Low,High,1,One-Time
CUST-06033,ORD-0019297,2023-10-02,Kaduna,Furniture,Chairs,Corporate,5,174570.78,0.02,130298.68,44272.1,0.25,2023,10,October,2023Q4,0,34914.16,No/Low,Medium,6,Regular
CUST-04164,ORD-0013252,2023-10-02,Delta,Technology,Accessories,Consumer,5,172067.39,0.1,128105.84,43961.55,0.26,2023,10,October,2023Q4,0,34413.48,Moderate,High,1,One-Time
CUST-04924,ORD-0015661,2023-10-02,Lagos,Furniture,Tables,Consumer,4,215119.28,0.02,149746.9,65372.38,0.3,2023,10,October,2023Q4,0,53779.82,No/Low,High,5,Regular
CUST-04472,ORD-0014207,2023-10-03,Ogun,Office Supplies,Pens,Home Office,4,216047.58,0.09,159336.26,56711.33,0.26,2023,10,October,2023Q4,0,54011.9,Moderate,High,19,Loyal
CUST-05440,ORD-0017355,2023-10-03,Abuja,Furniture,Tables,Home Office,5,191744.83,0.16,129486.81,62258.02,0.32,2023,10,October,2023Q4,0,38348.97,High,High,6,Regular
CUST-05976,ORD-0019104,2023-10-03,Abuja,Technology,Phones,Consumer,4,184865.56,0.14,126723.24,58142.33,0.31,2023,10,October,2023Q4,0,46216.39,Moderate,High,13,Loyal
CUST-00413,ORD-0001346,2023-10-03,Anambra,Furniture,Tables,Home Office,3,135947.2,0.02,87444.43,48502.76,0.36,2023,10,October,2023Q4,0,45315.73,No/Low,High,17,Loyal
CUST-02146,ORD-0006916,2023-10-03,Oyo,Technology,Phones,Corporate,5,220653.31,0.08,132691.26,87962.05,0.4,2023,10,October,2023Q4,0,44130.66,Moderate,High,4,Regular
CUST-05286,ORD-0016825,2023-10-03,Lagos,Office Supplies,Binders,Consumer,2,99851.05,0.16,61846.78,38004.26,0.38,2023,10,October,2023Q4,0,49925.52,High,High,2,Occasional
CUST-06379,ORD-0020368,2023-10-03,Abuja,Technology,Accessories,Corporate,5,38483.68,0.2,28618.78,9864.9,0.26,2023,10,October,2023Q4,0,7696.74,High,High,15,Loyal
CUST-02430,ORD-0007780,2023-10-03,Kano,Technology,Phones,Consumer,4,113891.7,0.09,78005.93,35885.77,0.32,2023,10,October,2023Q4,0,28472.92,Moderate,High,6,Regular
CUST-06432,ORD-0020542,2023-10-03,Kaduna,Office Supplies,Pens,Consumer,1,43728.11,0.12,28758.62,14969.48,0.34,2023,10,October,2023Q4,0,43728.11,Moderate,High,15,Loyal
CUST-06205,ORD-0019827,2023-10-03,Delta,Office Supplies,Paper,Consumer,4,149577.71,0.06,97045.97,52531.73,0.35,2023,10,October,2023Q4,0,37394.43,Moderate,High,1,One-Time
CUST-00410,ORD-0001320,2023-10-03,Kano,Technology,Phones,Corporate,4,166763.68,0.0,102687.02,64076.66,0.38,2023,10,October,2023Q4,0,41690.92,No/Low,High,1,One-Time
CUST-07012,ORD-0022449,2023-10-03,Enugu,Technology,Accessories,Home Office,2,78173.31,0.11,47793.75,30379.56,0.39,2023,10,October,2023Q4,0,39086.66,Moderate,High,5,Regular
CUST-05196,ORD-0016542,2023-10-03,Kano,Office Supplies,Paper,Consumer,3,29826.45,0.15,22142.93,7683.52,0.26,2023,10,October,2023Q4,0,9942.15,Moderate,High,5,Regular
CUST-05394,ORD-0017203,2023-10-03,Kaduna,Office Supplies,Binders,Home Office,3,42176.89,0.18,31289.42,10887.48,0.26,2023,10,October,2023Q4,0,14058.96,High,High,2,Occasional
CUST-05202,ORD-0016563,2023-10-03,Enugu,Furniture,Shelves,Corporate,3,88642.48,0.07,53630.87,35011.61,0.39,2023,10,October,2023Q4,0,29547.49,Moderate,High,16,Loyal
CUST-00535,ORD-0001820,2023-10-04,Anambra,Furniture,Shelves,Home Office,4,109930.64,0.02,62551.1,47379.54,0.43,2023,10,October,2023Q4,0,27482.66,No/Low,High,4,Regular
CUST-01146,ORD-0003710,2023-10-04,Anambra,Office Supplies,Paper,Corporate,5,218077.68,0.06,158340.67,59737.02,0.27,2023,10,October,2023Q4,0,43615.54,Moderate,High,4,Regular
CUST-01084,ORD-0003489,2023-10-04,Delta,Office Supplies,Binders,Corporate,5,76753.55,0.06,45688.78,31064.77,0.4,2023,10,October,2023Q4,0,15350.71,Moderate,High,5,Regular
CUST-02590,ORD-0008333,2023-10-04,Lagos,Office Supplies,Paper,Consumer,1,22033.46,0.11,14454.33,7579.13,0.34,2023,10,October,2023Q4,0,22033.46,Moderate,High,3,Occasional
CUST-00695,ORD-0002228,2023-10-04,Kano,Office Supplies,Binders,Corporate,5,230197.64,0.13,141677.09,88520.55,0.38,2023,10,October,2023Q4,0,46039.53,Moderate,High,1,One-Time
CUST-06845,ORD-0021907,2023-10-04,Kano,Furniture,Chairs,Consumer,1,32081.8,0.04,18543.98,13537.81,0.42,2023,10,October,2023Q4,0,32081.8,No/Low,High,10,Loyal
CUST-06140,ORD-0019633,2023-10-04,Oyo,Technology,Accessories,Corporate,2,23750.47,0.02,14606.42,9144.05,0.39,2023,10,October,2023Q4,0,11875.24,No/Low,High,4,Regular
CUST-00367,ORD-0001156,2023-10-04,Delta,Office Supplies,Paper,Consumer,3,115343.66,0.17,78547.5,36796.16,0.32,2023,10,October,2023Q4,0,38447.89,High,High,15,Loyal
CUST-00545,ORD-0001856,2023-10-04,Rivers,Technology,Phones,Home Office,1,55694.21,0.05,35623.63,20070.57,0.36,2023,10,October,2023Q4,0,55694.21,No/Low,High,3,Occasional
CUST-01668,ORD-0005386,2023-10-04,Anambra,Office Supplies,Binders,Home Office,2,75684.77,0.04,49496.51,26188.26,0.35,2023,10,October,2023Q4,0,37842.38,No/Low,High,14,Loyal
CUST-06262,ORD-0020007,2023-10-04,Oyo,Office Supplies,Binders,Consumer,5,217992.99,0.09,146522.69,71470.3,0.33,2023,10,October,2023Q4,0,43598.6,Moderate,High,5,Regular
CUST-03681,ORD-0011706,2023-10-04,Rivers,Office Supplies,Binders,Consumer,3,29252.71,0.11,20365.43,8887.28,0.3,2023,10,October,2023Q4,0,9750.9,Moderate,High,5,Regular
CUST-01933,ORD-0006211,2023-10-04,Kaduna,Office Supplies,Pens,Corporate,5,225733.25,0.15,130555.93,95177.33,0.42,2023,10,October,2023Q4,0,45146.65,Moderate,High,2,Occasional
CUST-05027,ORD-0016005,2023-10-04,Anambra,Technology,Laptops,Consumer,3,80215.61,0.1,44125.19,36090.42,0.45,2023,10,October,2023Q4,0,26738.54,Moderate,High,1,One-Time
CUST-02435,ORD-0007810,2023-10-04,Abuja,Office Supplies,Paper,Home Office,5,247167.71,0.11,160364.16,86803.55,0.35,2023,10,October,2023Q4,0,49433.54,Moderate,High,16,Loyal
CUST-00997,ORD-0003145,2023-10-04,Oyo,Furniture,Tables,Home Office,1,28577.21,0.06,19984.53,8592.68,0.3,2023,10,October,2023Q4,0,28577.21,Moderate,High,20,Loyal
CUST-07908,ORD-0025174,2023-10-04,Lagos,Furniture,Shelves,Corporate,3,43119.12,0.17,31827.75,11291.37,0.26,2023,10,October,2023Q4,0,14373.04,High,High,6,Regular
CUST-05993,ORD-0019175,2023-10-04,Kaduna,Technology,Accessories,Home Office,1,20337.67,0.03,14539.02,5798.65,0.29,2023,10,October,2023Q4,0,20337.67,No/Low,High,1,One-Time
CUST-04737,ORD-0015019,2023-10-04,Rivers,Office Supplies,Binders,Corporate,4,17809.88,0.18,12444.49,5365.4,0.3,2023,10,October,2023Q4,0,4452.47,High,High,2,Occasional
CUST-00018,ORD-0000055,2023-10-05,Rivers,Furniture,Tables,Home Office,4,182410.46,0.13,115388.91,67021.54,0.37,2023,10,October,2023Q4,0,45602.62,Moderate,High,3,Occasional
CUST-03485,ORD-0011158,2023-10-05,Kaduna,Technology,Laptops,Home Office,4,71143.31,0.15,40591.64,30551.67,0.43,2023,10,October,2023Q4,0,17785.83,Moderate,High,3,Occasional
CUST-05934,ORD-0018961,2023-10-05,Anambra,Office Supplies,Binders,Corporate,2,26833.05,0.11,15033.9,11799.15,0.44,2023,10,October,2023Q4,0,13416.52,Moderate,High,15,Loyal
CUST-00248,ORD-0000779,2023-10-05,Kaduna,Technology,Phones,Consumer,1,35948.23,0.03,24626.37,11321.87,0.31,2023,10,October,2023Q4,0,35948.23,No/Low,High,16,Loyal
CUST-00056,ORD-0000176,2023-10-05,Delta,Office Supplies,Binders,Consumer,5,54811.83,0.08,34266.32,20545.51,0.37,2023,10,October,2023Q4,0,10962.37,Moderate,High,13,Loyal
CUST-06823,ORD-0021800,2023-10-05,Abuja,Furniture,Chairs,Corporate,1,46328.43,0.13,29571.88,16756.55,0.36,2023,10,October,2023Q4,0,46328.43,Moderate,High,11,Loyal
CUST-01547,ORD-0004986,2023-10-05,Anambra,Technology,Phones,Corporate,1,36771.09,0.06,20733.02,16038.08,0.44,2023,10,October,2023Q4,0,36771.09,Moderate,High,4,Regular
CUST-03617,ORD-0011529,2023-10-05,Enugu,Office Supplies,Binders,Corporate,4,61843.98,0.06,37858.94,23985.04,0.39,2023,10,October,2023Q4,0,15461.0,Moderate,High,2,Occasional
CUST-06053,ORD-0019376,2023-10-05,Enugu,Office Supplies,Pens,Home Office,2,65079.52,0.11,48662.21,16417.31,0.25,2023,10,October,2023Q4,0,32539.76,Moderate,Medium,2,Occasional
CUST-04654,ORD-0014756,2023-10-05,Oyo,Office Supplies,Pens,Corporate,1,11039.83,0.12,6111.88,4927.95,0.45,2023,10,October,2023Q4,0,11039.83,Moderate,High,6,Regular
CUST-05335,ORD-0016970,2023-10-05,Lagos,Furniture,Shelves,Home Office,2,34583.65,0.19,19256.67,15326.98,0.44,2023,10,October,2023Q4,0,17291.82,High,High,11,Loyal
CUST-00578,ORD-0001963,2023-10-05,Rivers,Office Supplies,Paper,Home Office,2,21436.17,0.17,12840.15,8596.01,0.4,2023,10,October,2023Q4,0,10718.08,High,High,20,Loyal
CUST-00368,ORD-0001170,2023-10-05,Delta,Furniture,Tables,Consumer,2,43718.18,0.07,25944.54,17773.65,0.41,2023,10,October,2023Q4,0,21859.09,Moderate,High,18,Loyal
CUST-01898,ORD-0006121,2023-10-05,Abuja,Furniture,Shelves,Home Office,3,7878.45,0.09,4351.77,3526.67,0.45,2023,10,October,2023Q4,0,2626.15,Moderate,High,1,One-Time
CUST-06811,ORD-0021754,2023-10-05,Delta,Technology,Phones,Home Office,2,4490.95,0.18,3104.98,1385.97,0.31,2023,10,October,2023Q4,0,2245.48,High,High,5,Regular
CUST-02452,ORD-0007843,2023-10-05,Kaduna,Office Supplies,Pens,Corporate,1,20353.59,0.05,13215.2,7138.39,0.35,2023,10,October,2023Q4,0,20353.59,No/Low,High,18,Loyal
CUST-00627,ORD-0002064,2023-10-06,Lagos,Furniture,Tables,Corporate,2,98127.42,0.11,63429.64,34697.77,0.35,2023,10,October,2023Q4,0,49063.71,Moderate,High,1,One-Time
CUST-02964,ORD-0009564,2023-10-06,Ogun,Office Supplies,Binders,Home Office,3,16085.2,0.18,9212.69,6872.51,0.43,2023,10,October,2023Q4,0,5361.73,High,High,19,Loyal
CUST-02311,ORD-0007426,2023-10-06,Ogun,Furniture,Chairs,Consumer,3,86714.63,0.08,56981.21,29733.42,0.34,2023,10,October,2023Q4,0,28904.88,Moderate,High,3,Occasional
CUST-05386,ORD-0017170,2023-10-06,Abuja,Office Supplies,Paper,Home Office,4,32828.17,0.03,19883.99,12944.18,0.39,2023,10,October,2023Q4,0,8207.04,No/Low,High,2,Occasional
CUST-06487,ORD-0020756,2023-10-06,Ogun,Office Supplies,Paper,Home Office,3,130659.73,0.11,93736.63,36923.1,0.28,2023,10,October,2023Q4,0,43553.24,Moderate,High,20,Loyal
CUST-07371,ORD-0023655,2023-10-06,Rivers,Technology,Phones,Corporate,3,109931.11,0.04,72887.88,37043.22,0.34,2023,10,October,2023Q4,0,36643.7,No/Low,High,3,Occasional
CUST-02712,ORD-0008660,2023-10-06,Enugu,Furniture,Tables,Corporate,1,22670.16,0.07,13162.81,9507.36,0.42,2023,10,October,2023Q4,0,22670.16,Moderate,High,3,Occasional
CUST-04366,ORD-0013883,2023-10-06,Kaduna,Furniture,Shelves,Consumer,2,39187.94,0.03,22452.25,16735.69,0.43,2023,10,October,2023Q4,0,19593.97,No/Low,High,2,Occasional
CUST-06990,ORD-0022374,2023-10-06,Oyo,Furniture,Shelves,Consumer,2,84033.54,0.16,62214.25,21819.29,0.26,2023,10,October,2023Q4,0,42016.77,High,High,1,One-Time
CUST-03839,ORD-0012239,2023-10-06,Kano,Office Supplies,Binders,Consumer,5,149630.23,0.02,90263.99,59366.25,0.4,2023,10,October,2023Q4,0,29926.05,No/Low,High,14,Loyal
CUST-02986,ORD-0009651,2023-10-06,Enugu,Office Supplies,Paper,Home Office,5,111795.04,0.1,77188.88,34606.15,0.31,2023,10,October,2023Q4,0,22359.01,Moderate,High,19,Loyal
CUST-03361,ORD-0010738,2023-10-06,Oyo,Technology,Phones,Corporate,2,24576.52,0.19,15494.08,9082.44,0.37,2023,10,October,2023Q4,0,12288.26,High,High,5,Regular
CUST-04070,ORD-0012978,2023-10-07,Kano,Office Supplies,Binders,Consumer,5,226305.61,0.07,146298.02,80007.58,0.35,2023,10,October,2023Q4,0,45261.12,Moderate,High,6,Regular
CUST-03804,ORD-0012143,2023-10-07,Delta,Office Supplies,Binders,Home Office,4,142399.98,0.17,79645.0,62754.98,0.44,2023,10,October,2023Q4,0,35600.0,High,High,20,Loyal
CUST-04059,ORD-0012922,2023-10-07,Kano,Technology,Laptops,Corporate,3,132375.04,0.14,91874.17,40500.88,0.31,2023,10,October,2023Q4,0,44125.01,Moderate,High,4,Regular
CUST-04940,ORD-0015714,2023-10-07,Abuja,Furniture,Shelves,Corporate,4,54023.56,0.06,34309.54,19714.02,0.36,2023,10,October,2023Q4,0,13505.89,Moderate,High,5,Regular
CUST-05512,ORD-0017566,2023-10-07,Abuja,Technology,Laptops,Corporate,3,106542.94,0.01,75221.29,31321.65,0.29,2023,10,October,2023Q4,0,35514.31,No/Low,High,10,Loyal
CUST-04162,ORD-0013249,2023-10-07,Ogun,Technology,Phones,Corporate,5,142899.84,0.06,107159.33,35740.51,0.25,2023,10,October,2023Q4,0,28579.97,Moderate,Medium,1,One-Time
CUST-06670,ORD-0021313,2023-10-07,Enugu,Office Supplies,Binders,Consumer,3,106625.0,0.2,75062.77,31562.23,0.3,2023,10,October,2023Q4,0,35541.67,High,High,1,One-Time
CUST-05486,ORD-0017489,2023-10-07,Ogun,Furniture,Chairs,Consumer,2,16934.88,0.0,9340.71,7594.17,0.45,2023,10,October,2023Q4,0,8467.44,No/Low,High,10,Loyal
CUST-06765,ORD-0021615,2023-10-07,Lagos,Furniture,Shelves,Corporate,2,27902.05,0.07,16015.58,11886.47,0.43,2023,10,October,2023Q4,0,13951.02,Moderate,High,5,Regular
CUST-03838,ORD-0012232,2023-10-07,Enugu,Furniture,Tables,Home Office,2,10282.34,0.15,7110.42,3171.92,0.31,2023,10,October,2023Q4,0,5141.17,Moderate,High,1,One-Time
CUST-02105,ORD-0006770,2023-10-07,Delta,Technology,Phones,Home Office,3,99432.09,0.18,69400.51,30031.58,0.3,2023,10,October,2023Q4,0,33144.03,High,High,6,Regular
CUST-07291,ORD-0023365,2023-10-07,Lagos,Office Supplies,Pens,Home Office,4,101594.7,0.2,58439.1,43155.6,0.42,2023,10,October,2023Q4,0,25398.68,High,High,2,Occasional
CUST-07610,ORD-0024314,2023-10-07,Abuja,Furniture,Chairs,Consumer,4,128673.13,0.19,78791.58,49881.55,0.39,2023,10,October,2023Q4,0,32168.28,High,High,1,One-Time
CUST-01829,ORD-0005859,2023-10-07,Ogun,Furniture,Tables,Consumer,5,129407.52,0.16,85732.19,43675.33,0.34,2023,10,October,2023Q4,0,25881.5,High,High,6,Regular
CUST-05579,ORD-0017801,2023-10-08,Kaduna,Furniture,Shelves,Consumer,1,30043.24,0.03,21700.26,8342.98,0.28,2023,10,October,2023Q4,0,30043.24,No/Low,High,13,Loyal
CUST-03442,ORD-0011024,2023-10-08,Anambra,Technology,Accessories,Home Office,3,111568.72,0.18,75945.8,35622.92,0.32,2023,10,October,2023Q4,0,37189.57,High,High,3,Occasional
CUST-04094,ORD-0013041,2023-10-08,Enugu,Office Supplies,Binders,Corporate,3,117974.52,0.06,78731.91,39242.62,0.33,2023,10,October,2023Q4,0,39324.84,Moderate,High,16,Loyal
CUST-01976,ORD-0006331,2023-10-08,Anambra,Furniture,Shelves,Home Office,1,3522.46,0.2,2004.11,1518.35,0.43,2023,10,October,2023Q4,0,3522.46,High,High,12,Loyal
CUST-07619,ORD-0024343,2023-10-08,Kaduna,Technology,Accessories,Consumer,2,96277.76,0.01,53327.55,42950.21,0.45,2023,10,October,2023Q4,0,48138.88,No/Low,High,9,Loyal
CUST-07219,ORD-0023116,2023-10-08,Lagos,Technology,Laptops,Home Office,5,177291.39,0.18,105210.42,72080.96,0.41,2023,10,October,2023Q4,0,35458.28,High,High,11,Loyal
CUST-05748,ORD-0018347,2023-10-08,Kano,Furniture,Chairs,Home Office,5,72315.95,0.13,54109.0,18206.95,0.25,2023,10,October,2023Q4,0,14463.19,Moderate,Medium,18,Loyal
CUST-00980,ORD-0003099,2023-10-08,Delta,Office Supplies,Paper,Home Office,1,43193.02,0.15,30333.9,12859.12,0.3,2023,10,October,2023Q4,0,43193.02,Moderate,High,2,Occasional
CUST-04900,ORD-0015552,2023-10-08,Lagos,Office Supplies,Pens,Consumer,5,22809.08,0.02,13821.63,8987.44,0.39,2023,10,October,2023Q4,0,4561.82,No/Low,High,19,Loyal
CUST-00524,ORD-0001772,2023-10-08,Delta,Furniture,Chairs,Corporate,4,165667.6,0.12,116758.03,48909.57,0.3,2023,10,October,2023Q4,0,41416.9,Moderate,High,5,Regular
CUST-04858,ORD-0015445,2023-10-08,Ogun,Furniture,Shelves,Corporate,4,64591.48,0.14,44788.62,19802.86,0.31,2023,10,October,2023Q4,0,16147.87,Moderate,High,18,Loyal
CUST-02923,ORD-0009405,2023-10-08,Ogun,Office Supplies,Pens,Corporate,4,27868.46,0.06,20496.29,7372.17,0.26,2023,10,October,2023Q4,0,6967.12,Moderate,High,5,Regular
CUST-03528,ORD-0011290,2023-10-08,Rivers,Furniture,Chairs,Corporate,2,98909.19,0.06,66265.01,32644.19,0.33,2023,10,October,2023Q4,0,49454.6,Moderate,High,6,Regular
CUST-06490,ORD-0020768,2023-10-08,Enugu,Office Supplies,Pens,Home Office,2,96644.67,0.07,61760.88,34883.78,0.36,2023,10,October,2023Q4,0,48322.34,Moderate,High,3,Occasional
